user,item,feature1,feature2,target
282,387,0.41137477754594665,0.6939887864065479,1
112,471,0.09965007484101829,0.10362720940692938,1
42,662,0.26752470297051634,0.6250710997851007,1
278,176,0.03898640463368774,0.7956631983062326,1
139,522,0.12707579653877532,0.8601814510735653,1
143,240,0.029324871569527122,0.6053606844523859,1
154,521,0.16554729112291222,0.9147995601781569,1
152,26,0.35453400988025874,0.3418594230364337,1
166,292,0.8664497674086112,0.9568728751518701,1
201,372,0.018691864930808988,0.9337024358084522,1
19,174,0.5670470932817666,0.7684235650927966,1
88,577,0.1793936352552309,0.08607280251168259,1
265,305,0.9271764809543519,0.02741719911950058,1
185,269,0.2303591386803161,0.015587357800826762,1
143,296,0.6673497745008519,0.6218974611383392,1
134,956,0.46915541637644176,0.40107343361541814,1
135,342,0.7667442491287034,0.03783440375329661,1
94,875,0.2618179212826117,0.7545542324572801,1
39,240,0.5410427583010715,0.04388099515745236,1
231,76,0.9649073385819772,0.03415265936662615,1
24,870,0.8008028423984053,0.9694458971013529,1
147,881,0.49508632407878106,0.8648498076648742,1
100,557,0.4870441623489027,0.36508433754549563,1
199,657,0.11818433113168159,0.9151187634085074,1
223,716,0.3745888913466464,0.551856400948129,1
197,935,0.22556881778246773,0.5222109385589431,1
284,903,0.6709858949003844,0.15354302652734664,1
54,184,0.06755678103766949,0.2185958046300026,1
22,414,0.8802930398153818,0.69296341943102,1
78,756,0.5478725600717977,0.5940760464615775,1
8,735,0.45254210560514496,0.30751248336431636,1
266,627,0.522606975768316,0.6723884306644539,1
53,687,0.22801689085127386,0.5531817755510553,1
126,42,0.9418703579373244,0.6363380447611162,1
155,628,0.9243569021007214,0.999073462446504,1
230,339,0.15857145781525828,0.17321201213651283,1
39,584,0.9318336947451434,0.9637831491320429,1
191,774,0.2083521732918423,0.5898911859780933,1
245,66,0.3637007263143651,0.8681916827085573,1
44,387,0.4617991852589628,0.1342677359545349,1
280,91,0.21139910289413544,0.9147339184715761,1
22,860,0.07194220999994816,0.41152061353552394,1
4,439,0.9999389575438272,0.6249578565224455,1
79,134,0.4581301328534789,0.3273876286453269,1
58,429,0.13506907829210169,0.2740196306241923,1
44,574,0.0766477247253996,0.41290740675036164,1
45,358,0.07153395749325797,0.33648728664540695,1
33,399,0.005119523647287627,0.5089271129993693,1
14,6,0.9137882868880103,0.35956400176290493,1
26,407,0.7795420702676595,0.5801862852265526,1
277,228,0.6253180116291773,0.7554389436813324,1
243,555,0.9701914854944067,0.4700400432902523,1
46,616,0.6999905327643291,0.3382859732736382,1
71,727,0.50965608611589,0.73628773872871,1
104,836,0.332813089014364,0.5265605246465914,1
194,132,0.48959580155239557,0.7570315713071185,1
87,543,0.9982492247151009,0.9013922221419587,1
95,989,0.8770437456130215,0.1337053426140865,1
172,783,0.16623956795268724,0.7661994254732095,1
122,722,0.013280880480945556,0.32297432846009766,1
116,352,0.4709482656507261,0.48823923868544417,1
36,668,0.31816090147178955,0.6585680668766297,1
68,997,0.13399605258958813,0.480254130050051,1
92,4,0.9096740906524131,0.7704929918998827,1
282,18,0.6814567644064139,0.1543152990057285,1
189,308,0.20196199568456763,0.7039742097432337,1
13,817,0.47727340499483584,0.23474734027981448,1
267,333,0.6474049949444131,0.8037187578206734,1
33,625,0.3116068959905992,0.5188085760662265,1
278,795,0.4006744911461839,0.901020486987989,1
73,169,0.5305981592880515,0.9813264608851919,1
139,522,0.886688835673567,0.9352125440581807,1
186,2,0.4592255194178121,0.060485930318629366,1
129,247,0.319084809284649,0.4170154049124596,1
96,573,0.2763597570101405,0.31479267269011013,1
56,540,0.664878220974896,0.38494902722235524,1
296,799,0.514082939366549,0.2278582727314169,1
295,871,0.31035638158011325,0.7962367220073439,1
83,859,0.03842224422070384,0.4444259876217196,1
136,84,0.5231948875386405,0.5836174390856145,1
260,167,0.5970267017907301,0.9574672405105236,1
261,855,0.44891600203783755,0.04454350035248178,1
264,281,0.21548993809594408,0.8285915103594902,1
140,831,0.19797784444438526,0.7753330573292934,1
152,911,0.028823641819009427,0.5211942293762756,1
25,473,0.5399724669790059,0.17376442376337564,1
213,191,0.9321627905669541,0.5142856579662473,1
111,415,0.06036949635070865,0.7038852243843177,1
135,215,0.7075931327234665,0.26895533376144776,1
291,868,0.08053086629371498,0.7320958932201873,1
104,771,0.4723920094770532,0.2974615351855041,1
57,465,0.0394546901331031,0.376579784957914,1
284,290,0.6115562554570864,0.5039378818654267,1
67,576,0.5008315345221122,0.23292088260521138,1
265,649,0.060295153421599634,0.22075337433290343,1
93,239,0.27158897366113577,0.30748844118314766,1
89,384,0.779510914655083,0.8018148933052952,1
273,476,0.5817995902527319,0.09440899729231056,1
267,752,0.1655546326198234,0.7213702333095748,1
53,55,0.0643445561346655,0.3545669944956671,1
115,190,0.745716602976476,0.7811218851735974,1
1,200,0.9977257713399611,0.9774085657942551,1
48,774,0.08164038923607853,0.3482829392735729,1
227,677,0.43488621052384535,0.4171195739003276,1
88,143,0.7556168012892658,0.5101199506457803,1
21,984,0.1412393346378923,0.9254750248624147,1
46,36,0.2847667416098867,0.5172602156813669,1
284,987,0.964605975284975,0.7903711472962173,1
278,104,0.48592321160661855,0.7156598997246422,1
73,593,0.20803522625022808,0.5855431436985112,1
299,382,0.5238660576917932,0.6049776586541524,1
136,897,0.881036249171107,0.25208716183371405,1
283,348,0.9256279323104585,0.7873280920873706,1
170,839,0.4753992109522869,0.020129915048490488,1
44,168,0.9179606022328558,0.834621533352332,1
283,0,0.15629146866623034,0.7412577171529571,1
78,973,0.5993786860611771,0.06905821729828643,1
54,839,0.914573813536734,0.3504387396499826,1
277,307,0.3975172912078502,0.25800054999346966,1
112,526,0.529457365415719,0.4462701726760202,1
267,279,0.7475586312169441,0.881782664810864,1
221,78,0.4964559592825195,0.6105415079847847,1
268,258,0.24544739045039,0.5172257435587964,1
182,944,0.9614372642019805,0.6262411583586266,1
8,874,0.7733180070113013,0.6787679599763323,1
131,520,0.14730935213143426,0.9332013702746308,1
31,3,0.6268831625240839,0.9744593264141782,1
171,158,0.7988510253411955,0.3934880851225402,1
67,73,0.09281823440294945,0.11224712040608487,1
229,474,0.4533337133455997,0.598009457283768,1
95,438,0.7397643260786255,0.0219200408902106,1
187,756,0.6889634304404498,0.012220993916864487,1
249,602,0.3399428403773701,0.46552536831273383,1
60,287,0.12458675809950681,0.13482470390287393,1
28,766,0.365714937369121,0.5651988945886751,1
115,840,0.9045791874490628,0.02928342780811477,1
158,866,0.2477384563868994,0.04500694268405647,1
117,925,0.32899107508266556,0.6989561665334163,1
234,190,0.41633058857876803,0.1790613327792302,1
258,815,0.6327738986568534,0.904264599233662,1
243,982,0.15083620712924706,0.7377267115238306,1
293,623,0.695270428352189,0.9215600752126621,1
231,8,0.894090081256405,0.004838403710756722,1
115,533,0.04046648164356048,0.6198184480455204,1
264,751,0.5758905640657687,0.8708816373929639,1
177,514,0.6698296865924672,0.46461240728211306,1
227,615,0.06012495796603046,0.17957477643205222,1
265,340,0.20003684774015273,0.18404864840187884,1
70,841,0.7899565796567687,0.7477543975090781,1
281,304,0.7075825085979576,0.4402345686860045,1
35,793,0.9709862560329122,0.08945681267858008,1
248,579,0.9266580632151128,0.7025398426414073,1
151,954,0.8431909410509577,0.7077706497465709,1
234,192,0.8892605180779153,0.5036110866121868,1
69,310,0.7757207536749353,0.16787976712873254,1
237,30,0.9480766600811555,0.2175006901459987,1
262,52,0.2209173574173391,0.6285394402079273,1
36,250,0.5995698175915276,0.2681390711586713,1
268,729,0.4375310152059877,0.29641237682671506,1
256,637,0.7106328164949053,0.9085894661847008,1
222,295,0.9843213971373129,0.6229783622695668,1
89,194,0.7887899244715229,0.04182591053503937,1
4,920,0.7933424013020067,0.30200757312285964,1
22,600,0.8875540059243595,0.12492337583623214,1
65,688,0.6180354339883504,0.9391264943761146,1
225,677,0.7190875273855909,0.6155632859130972,1
268,685,0.7586167351151045,0.5494705530710013,1
282,561,0.4395351228300164,0.21665011435330317,1
128,61,0.22053082933340296,0.1101015949584151,1
147,275,0.7823798145283232,0.22479027767631454,1
246,665,0.4712189485302679,0.06438248679465697,1
134,730,0.5515505470213579,0.5855770298992898,1
203,893,0.5877183186286622,0.5687449243004052,1
277,814,0.2597251366084492,0.9626519374343203,1
294,641,0.509639572252759,0.9429911964024397,1
295,467,0.10332091915354003,0.6939198505368761,1
245,930,0.46048187585504663,0.8383029287126857,1
164,682,0.9425217050284633,0.8373820516848661,1
59,912,0.39354302515154327,0.8552272004286222,1
126,24,0.04364867755198654,0.5986652497276804,1
238,868,0.24323515956070285,0.49587998530970134,1
68,919,0.2377277913530822,0.7517802118500722,1
77,497,0.36432978450380016,0.7491821474268916,1
235,297,0.6088835431514974,0.059272372704735066,1
50,458,0.9491408131900202,0.49062103605850893,1
80,814,0.683293654275659,0.4201614244877211,1
48,724,0.2679358834905382,0.8479790340103176,1
35,721,0.08884584268092965,0.2906441058015402,1
207,342,0.8577511098248032,0.8491081394211559,1
231,918,0.7860728247937345,0.28147420724864836,1
157,345,0.7808723483000356,0.476556104085063,1
6,989,0.401312319959079,0.30565605928412753,1
162,984,0.15470583995672538,0.9549461005377868,1
81,683,0.540845411431959,0.2259410192873641,1
12,424,0.8183978564479117,0.6255351429713398,1
62,387,0.4715551636732347,0.7061141652244669,1
53,871,0.011937811073482685,0.8228383911143398,1
12,189,0.7407749854631059,0.38277542848856383,1
196,996,0.7121017019692725,0.01865575009426934,1
17,121,0.45879681173918063,0.6854320600316576,1
103,749,0.46801090061447714,0.5921272176173075,1
65,270,0.1986225938574563,0.8575154149786424,1
259,32,0.6047480744218315,0.10474963613481447,1
0,460,0.46876418474639525,0.977821194586844,1
96,336,0.7501313983257945,0.559844769453161,1
129,577,0.5881495015320599,0.733732323498848,1
276,160,0.5420048158246324,0.19279640880347115,1
54,357,0.6174333333113964,0.012664064792247243,1
223,590,0.653734985601545,0.05339730156954725,1
284,464,0.35797286801044736,0.2631712970320308,1
125,937,0.6860340899293247,0.18496506291776393,1
120,513,0.8784853422225348,0.20253392169768125,1
79,400,0.12025031344004389,0.5195217695015965,1
144,55,0.8098423316839589,0.006532827744052727,1
272,670,0.2993422902114161,0.8941587978491851,1
46,354,0.01303376590035854,0.22157614666019565,1
222,522,0.8649366042068796,0.020344981102470183,1
297,343,0.9383821962669018,0.8661680321027889,1
118,46,0.47210318698860365,0.641038420374017,1
52,992,0.34093416694214906,0.15253416878268744,1
290,451,0.07558584193998341,0.504098487092589,1
47,800,0.004014617395766473,0.4220420475208234,1
137,528,0.2718131757130692,0.7335300630783002,1
276,55,0.7526280848428543,0.04193262036796219,1
126,592,0.9175663952921532,0.0336848470324671,1
145,751,0.9178436384440497,0.2972736899306889,1
51,268,0.7568629143042922,0.3143650788276512,1
295,434,0.6122758198150113,0.7961061525303993,1
71,715,0.5014090623197855,0.10598665179733857,1
142,353,0.44023406650701347,0.9015703146085009,1
144,999,0.4405438387438071,0.8045535223165845,1
264,250,0.5749753633179656,0.4905363978774191,1
210,16,0.07290811759559546,0.5387237405386761,1
71,626,0.11825656585288624,0.7793574171725092,1
17,367,0.7947638001946047,0.0823678813021963,1
19,986,0.31136274030618727,0.8025453953077434,1
176,49,0.2250227523135503,0.6052563291919063,1
20,746,0.8313936273896796,0.6895897788405709,1
192,673,0.13617083483897774,0.7245768897082085,1
50,909,0.8122567838750556,0.23572649526927425,1
1,746,0.1539156977785603,0.7134813326822382,1
17,895,0.5313237686559603,0.9899142125341657,1
286,717,0.10526292653080815,0.045175782391436825,1
3,371,0.9010043795676802,0.7317208741530621,1
156,166,0.19315204732293179,0.6633630447249197,1
260,938,0.540654847077274,0.3386987203974775,1
207,688,0.8911363369644552,0.23158744280901633,1
288,643,0.1615506092677147,0.5571381502101185,1
41,587,0.05691749441350391,0.9357164396608422,1
211,853,0.4427562107088584,0.17915311568812942,1
208,951,0.936381992824295,0.820979379130175,1
32,507,0.36654484898368644,0.6744603001735393,1
169,842,0.04767198251100058,0.7965396523300451,1
74,411,0.46824812944109073,0.13379606389917997,1
196,230,0.6428977445595214,0.6949356623761445,1
210,300,0.9693758691578985,0.45628208643727264,1
225,877,0.5751236281186218,0.9345793743045789,1
14,44,0.07263057724758681,0.21496777702136527,1
153,94,0.39890712027421904,0.30527079026960646,1
276,768,0.2978630164146766,0.28930239019306536,1
230,577,0.9939857324702703,0.8412074637830216,1
141,371,0.44293386380719635,0.7514783269567501,1
101,959,0.537132603519459,0.06713221855851237,1
65,905,0.9453055116173624,0.6446199736264083,1
225,29,0.5828764174031179,0.21094904370589407,1
265,294,0.12360135154477925,0.5985368336284109,1
160,332,0.9943976308125398,0.9733265917046843,1
186,5,0.7143221369035072,0.3724541773878378,1
294,118,0.979291995223737,0.17764190785736467,1
121,849,0.8250303493858165,0.4191164318982863,1
86,817,0.3471905901327276,0.27251543616201424,1
198,385,0.9389526389697783,0.6281476357914979,1
287,838,0.9410231265515236,0.4650985205409278,1
6,656,0.8719883992286167,0.21468892152353636,1
285,296,0.7163676657173352,0.35107819424846454,1
23,464,0.28784535068158357,0.9779858886504161,1
148,567,0.4475785270640307,0.01878746088303096,1
23,283,0.018473018239947625,0.02642634466982119,1
209,15,0.752863733255265,0.5522282469552281,1
96,647,0.6014681296401264,0.3221487134368354,1
182,158,0.8812897418247191,0.19000653693281255,1
192,110,0.5914488924155306,0.9974756310401454,1
202,520,0.6249361584982819,0.774307956530799,1
44,396,0.5048103564853056,0.3332367815749733,1
237,82,0.685235979718062,0.045992051975389026,1
40,459,0.6656676852565062,0.2511169525599859,1
154,446,0.9386906646925827,0.7371899837033825,1
176,755,0.7112386901126274,0.9806886901817231,1
241,439,0.3469889587352427,0.6579640693040464,1
73,817,0.6149817726220799,0.7400575459793415,1
162,135,0.33112756352401607,0.06484033976346848,1
222,290,0.9946916684069191,0.15353294636151604,1
91,907,0.8608758864979956,0.5724286386256512,1
18,590,0.6799540958010695,0.029898960730070256,1
88,795,0.03838184758677099,0.34941394788226376,1
21,131,0.3463461893133716,0.5813001590228039,1
132,532,0.003858187772223576,0.9487777469977425,1
233,528,0.45539298645577364,0.6831242950989725,1
283,67,0.47973882025986725,0.09597467794042558,1
187,608,0.4978340459176226,0.43445467965695794,1
233,985,0.07659585233082122,0.7428332401414085,1
250,654,0.03167457660331441,0.07869146434190255,1
173,542,0.3427646102483144,0.999958004091723,1
203,44,0.7846437796591229,0.7798478797758928,1
122,332,0.9192253350714412,0.32546158978630213,1
209,77,0.4961299372805239,0.3212622782113419,1
68,587,0.10653711079847139,0.8385564429011125,1
246,243,0.34207134806291006,0.09631208169816718,1
117,336,0.2513295246187529,0.21041624244043045,1
164,816,0.003969413301871727,0.7049172537751341,1
51,397,0.0035641988314583095,0.7510576772854956,1
263,266,0.8606384132619909,0.7228211226559784,1
95,424,0.5337221874437067,0.6899488605024863,1
57,543,0.6654232826681669,0.7611256708909856,1
105,703,0.2846151630394891,0.7802711788637375,1
282,891,0.734885748845538,0.8388681369373272,1
37,732,0.042587238326157295,0.3680978360530397,1
159,541,0.002677677399803624,0.09873724185488986,1
235,695,0.19974068032248593,0.05289787183589412,1
165,877,0.7031924276946352,0.2214058162302701,1
8,723,0.3582411622507814,0.6460376126284756,1
151,811,0.14717189344469428,0.7000989287493246,1
189,52,0.4025728124912995,0.6998997042022992,1
230,10,0.5901015526461537,0.4434209562173753,1
168,904,0.1614527481097956,0.4989794985240974,1
172,973,0.2485838458378674,0.1851427542333376,1
139,12,0.11117498345942722,0.17532603921266776,1
250,603,0.6573673353638612,0.7780572367658369,1
72,473,0.8268979797976954,0.28902399529398215,1
11,456,0.5243644904483868,0.1546812519502727,1
151,326,0.5127426568142232,0.5488614128051864,1
71,346,0.32646398745986527,0.3004545675946776,1
103,893,0.4906430884096571,0.6189018388059481,1
224,140,0.0011699056425843457,0.25757847473796014,1
240,585,0.5279315592020323,0.1434227227682887,1
243,383,0.20036941353366888,0.5269895781293021,1
272,771,0.41199836187199,0.3898049352103464,1
238,334,0.5337596749429168,0.10226343560160844,1
34,70,0.5397868328167704,0.24220534815704975,1
260,478,0.30197157046786105,0.1797006830367056,1
131,313,0.5985259137535394,0.5587719930038305,1
61,259,0.7908102787809193,0.4577477303626831,1
98,561,0.03462101939553397,0.5842442807536734,1
229,801,0.9730628083057683,0.5702612439623943,1
159,380,0.5632419344960083,0.01014226729277068,1
73,299,0.41192659917665453,0.057564356408692396,1
241,963,0.7473389051072155,0.3974027448402384,1
197,754,0.9743639084371691,0.23565174330049732,1
130,861,0.29356756274268436,0.01975638056993867,1
139,317,0.20703576363340503,0.2795110843059285,1
262,7,0.965334728572969,0.3194228961523008,1
295,796,0.035169355387852264,0.6817303413517329,1
174,911,0.19923547187839696,0.6743737947523233,1
173,475,0.9370271847931311,0.6804774855103285,1
17,851,0.8004058309962554,0.22997698803379785,1
86,447,0.9638354582941666,0.0938789479620028,1
221,668,0.5183105964356787,0.561405104441561,1
247,266,0.06699042311550296,0.744697042053453,1
7,340,0.3281865780612362,0.4631232671480028,1
31,946,0.9099325727989962,0.992267326252198,1
192,690,0.11649827495458809,0.5582805393318362,1
192,761,0.10019020382228994,0.36686649890359635,1
79,96,0.25435390007784653,0.4988202315447189,1
236,99,0.5333837708197521,0.8202714685438616,1
288,746,0.05583777428925585,0.895791656927306,1
85,0,0.858529847343365,0.522818949253094,1
74,101,0.7869494286635254,0.9191097559572605,1
204,571,0.2793124487741725,0.35266403603479,1
210,921,0.4856915177191995,0.09851240718974053,1
105,498,0.9608149228558975,0.36512200062486555,1
231,167,0.08919312480460284,0.8852308156874792,1
103,426,0.6164650462255773,0.740774144183231,1
12,238,0.22092221463994155,0.13626736132499095,1
96,999,0.8989014099614012,0.5009167520849438,1
41,561,0.11670886855301099,0.8281395558331776,1
83,671,0.9585829768934441,0.707210848972615,1
174,175,0.41577217825766455,0.08567756103202395,1
232,712,0.07070966679151702,0.015208588651376642,1
262,654,0.13509890268054459,0.6586308945702479,1
163,723,0.43630496996743995,0.2597121046027594,1
157,459,0.6612924536796956,0.5025106409738824,1
23,65,0.9263554891478628,0.5874262527709968,1
259,284,0.9237998150451764,0.5541302717420478,1
297,42,0.3773493922401773,0.5768662529782825,1
253,409,0.5454245578727999,0.5136897384360857,1
10,104,0.6705310678702188,0.9429079667074161,1
132,964,0.5852208436752596,0.6161820895721433,1
290,857,0.34178069229547725,0.9788964067201961,1
53,884,0.36112338123302723,0.1501792624189613,1
43,687,0.36351708010606465,0.3822085714848146,1
257,774,0.16960447475880325,0.29181160451401755,1
106,644,0.6540031984462942,0.16595932195043717,1
79,860,0.901241228394485,0.6224905486792885,1
291,346,0.16465446593724753,0.0653676240568487,1
160,973,0.281534793832364,0.01934075459801332,1
283,227,0.8984418686014964,0.9389898775304776,1
63,422,0.7265418779998173,0.22391184992595492,1
14,8,0.6212315814091273,0.8796761182140819,1
284,567,0.1593886735956903,0.41660839103923275,1
121,643,0.2723780449024009,0.6857473077245422,1
209,325,0.742106155069727,0.31408552161492476,1
85,302,0.017900836076323756,0.6139184059416792,1
59,678,0.2293996210116016,0.591098847611867,1
286,725,0.233469901872702,0.2110200124869458,1
77,52,0.9841423386814191,0.6422463856136089,1
76,897,0.29976377553989886,0.024487514785764164,1
116,131,0.9832767714101337,0.195029581633002,1
265,149,0.0993172615956629,0.45571668410789634,1
281,947,0.3024925335696388,0.2320925580951514,1
150,209,0.4125962735073109,0.6114472310080168,1
8,412,0.15827798163138862,0.10878470361059689,1
95,579,0.9806561291069454,0.27588229729834346,1
30,90,0.7267415164022035,0.6203508041098301,1
170,712,0.7099371885191516,0.1144873962009374,1
36,715,0.6797881740547703,0.5562738512686712,1
217,297,0.653104530710826,0.38441671088412255,1
256,405,0.9010266295659924,0.2649234776293382,1
73,960,0.5497262656551385,0.7268102853075561,1
197,485,0.6402765567678466,0.6397789712498675,1
63,823,0.21031733146059362,0.9956832737452779,1
208,516,0.2838305582317293,0.34277609026531897,1
74,462,0.5099251263188548,0.1526061303493199,1
105,961,0.19598014321737345,0.11372564271305918,1
258,440,0.05306732283930504,0.8332496687702862,1
275,741,0.9294810923042653,0.25176678938959784,1
18,544,0.5716826289955047,0.5717583208794803,1
69,14,0.9739504876530396,0.9733759320649139,1
300,84,0.7286747087793528,0.5692844532852638,1
242,706,0.7028319711714572,0.16994363794539302,1
50,641,0.9897873510252433,0.2761911972485236,1
39,61,0.345561338078062,0.9813641268155885,1
118,792,0.17871757920372655,0.4209823230662134,1
79,344,0.41497478435665747,0.0012139468752823124,1
160,591,0.05447159002416713,0.4233891929958258,1
176,178,0.15127208759325783,0.27255138186301753,1
109,167,0.5989751868279563,0.2516679699851416,1
226,223,0.3631974449059139,0.7272655619162507,1
115,19,0.3525407373017738,0.23811536855526572,1
32,480,0.7334235358286202,0.8089333050104186,1
139,640,0.23992425150105134,0.4445833817213296,1
38,805,0.7881524584819786,0.22080585781843032,1
117,779,0.4282113264549623,0.1307660317707663,1
71,797,0.7282165691554794,0.4852765050225254,1
221,843,0.14822807678941186,0.0037174949520702993,1
245,329,0.8026473715496873,0.9305618125418373,1
226,226,0.37121983117466417,0.8246972847050521,1
90,621,0.42921376129118893,0.9677215229412474,1
234,576,0.4990575397258076,0.16701611700397812,1
181,14,0.8548966862182756,0.9800059121099898,1
258,387,0.7731175931737327,0.7579550255885861,1
22,77,0.8119256487516353,0.8808906276480776,1
261,696,0.03845912470455004,0.9989897657205339,1
169,122,0.24903778573649904,0.16649142872566602,1
281,619,0.5607656864995442,0.17559280635031038,1
138,487,0.6775020196472189,0.7971693593876085,1
11,26,0.5217858790659488,0.9217949294704391,1
135,33,0.6104752146847466,0.8499859402341426,1
11,889,0.005075880599141658,0.4513234866408653,1
239,546,0.44416902602791597,0.6808408413325724,1
254,833,0.36138695378183927,0.9656707779421243,1
250,289,0.8761813883410708,0.18161117080796285,1
225,141,0.11719431616918918,0.566266279615843,1
26,283,0.5924527629400935,0.5833551635233603,1
233,923,0.978279196606663,0.9068973167842634,1
223,562,0.9188924969025629,0.7673589916629167,1
258,265,0.23651437178067602,0.9320908262544814,1
229,52,0.913226051289505,0.8656462064854791,1
119,952,0.6350140675001641,0.965410935910611,1
107,296,0.3832161062674393,0.4091291302504928,1
267,914,0.9460953293173402,0.5310092090772925,1
29,846,0.005755948812320777,0.05347589811885867,1
179,778,0.3954574818590706,0.6975135947632606,1
278,163,0.9628297323738001,0.967749513538103,1
233,91,0.12735488436272868,0.4414839118237045,1
92,760,0.971082840013229,0.5881126758315791,1
218,966,0.7137584774677395,0.41308571806126504,1
239,361,0.2436286041094845,0.5690426949131153,1
71,932,0.9975610996887072,0.6176388848423143,1
77,120,0.17153415169961306,0.5500655074050813,1
62,691,0.8946233675308223,0.4238484098178714,1
283,187,0.053176880851167674,0.182666172639235,1
88,819,0.545111830547912,0.6027338034469901,1
150,795,0.06322095688086549,0.3465557910014406,1
273,585,0.5057277228743532,0.4627159963779589,1
156,882,0.5414534410234154,0.34234117036280043,1
80,204,0.15503080383885803,0.4809507844581695,1
257,519,0.7604782301893154,0.5774754057965206,1
210,890,0.9245103259506345,0.42723119009071264,1
160,697,0.2976623218042619,0.45252443022312705,1
164,574,0.6788600677619128,0.9589999132164125,1
55,950,0.8321063128862033,0.31505924129788376,1
34,622,0.35494564770383485,0.12813203714033583,1
252,355,0.8379930374245907,0.5239931309637523,1
25,645,0.8687213977429642,0.7996920345982393,1
102,587,0.5485121283738806,0.043510706289841994,1
194,656,0.4554323272023221,0.4245867898910213,1
55,365,0.3324680450358952,0.10726807921938097,1
199,936,0.9691257449742174,0.714661285364323,1
228,191,0.5049170204265274,0.36645952605860155,1
171,8,0.19038891228712285,0.6851993948295151,1
7,542,0.8747352885828288,0.9857373826588458,1
15,535,0.9121472783724907,0.6249113488081113,1
14,560,0.16788116195013258,0.7246638646205358,1
111,378,0.39089160074377205,0.19815484527246607,1
8,428,0.3680196422222479,0.8132747765082882,1
42,288,0.5013924405207976,0.9115628020381766,1
60,811,0.2030657320473651,0.6684119249266532,1
38,311,0.6122098425594029,0.7055389817905833,1
103,8,0.33478091355580486,0.8537112871782727,1
252,291,0.20500626155174528,0.01812594329583017,1
67,785,0.6282639858958429,0.740241383172045,1
224,506,0.6329866123845215,0.7390198581219214,1
278,361,0.2375745679129938,0.224541191013497,1
213,702,0.2764284713331886,0.6018971462568161,1
292,855,0.26292488998209473,0.8376704868562167,1
237,991,0.9806229917114722,0.43850838173780404,1
226,141,0.7199475894742956,0.6477290416131938,1
48,59,0.5377058949141253,0.7666826581031879,1
36,175,0.4235216535123756,0.5306141020964865,1
36,146,0.3904610106315909,0.7122396090989511,1
169,276,0.8238576040973308,0.1328201043618934,1
224,560,0.83003747702597,0.9642409639406921,1
7,535,0.8792828840509033,0.6227659542876068,1
209,319,0.004197145773320976,0.938245464837651,1
197,333,0.3063237818316322,0.03212728912874463,1
247,662,0.2253820007509374,0.8496903877276808,1
252,167,0.7657935270642748,0.12636975313972076,1
240,231,0.5082026540922276,0.7802697087643009,1
64,990,0.2791237093962994,0.036745558284754454,1
205,458,0.9209486126624215,0.5735122643991124,1
242,575,0.17454001413426024,0.959137313722544,1
148,264,0.41813388578393385,0.8246698686347774,1
173,771,0.4666757686558157,0.6430663973005335,1
248,486,0.5986523868126831,0.8802923388703673,1
267,703,0.36841857439068393,0.3265453399670307,1
124,989,0.2563236816437009,0.2658455177646283,1
291,162,0.10941614560962576,0.2004065015109079,1
16,925,0.08632334265262798,0.5718639778569939,1
30,583,0.6726498169394546,0.41708347781125266,1
260,34,0.7421905809219678,0.034038013282078006,1
258,504,0.24642954172603115,0.08653411538195022,1
57,302,0.8941865786500691,0.37810954346858594,1
261,612,0.04949588856110998,0.8878597607638987,1
270,239,0.028996703753519704,0.6519624999305244,1
258,713,0.45588049545832043,0.9734939445187294,1
124,544,0.8382110459003379,0.8146058901079193,1
237,973,0.7654459971381788,0.9962629227950337,1
61,16,0.5691217088110674,0.8525062136583844,1
99,647,0.12713264816741676,0.5655647088909771,1
211,457,0.39585203751613285,0.7507160257152334,1
145,874,0.2308490420340611,0.22515615440577275,1
240,41,0.6671175558249296,0.002654927690322495,1
85,366,0.14591298533562702,0.8192584817654247,1
216,850,0.7032409522962318,0.6256736295359729,1
166,967,0.05322742260680602,0.33491623405819515,1
239,730,0.7610776485259214,0.8910242406242435,1
260,538,0.767755377792106,0.8150097206843668,1
27,734,0.31738297635550583,0.3602324391174442,1
173,19,0.15725677558489692,0.565247456240928,1
240,886,0.971824973937412,0.2695328748267082,1
287,353,0.19619001539568814,0.11955155123409,1
187,180,0.8752042528832711,0.9972608665717198,1
144,886,0.48235917114114535,0.939054610709766,1
269,367,0.35748048313977443,0.30398682013711587,1
251,118,0.7151275080257098,0.9783787128269291,1
170,411,0.2694329481974046,0.9034651624060427,1
287,761,0.5808849254696521,0.7398571220305608,1
60,625,0.6267057525490858,0.1246410249668759,1
14,505,0.8522577182435985,0.4472756255690594,1
176,672,0.8075919672328158,0.9434347998967191,1
20,552,0.9810850481231757,0.23393335750291333,1
106,341,0.4062761204634009,0.6986666611492085,1
277,503,0.646257158866221,0.0055328795061706515,1
95,207,0.7251389585323973,0.09696148016887385,1
18,571,0.5921588759134051,0.8924876377824478,1
258,844,0.2729912552859165,0.002475161055029651,1
74,998,0.3910622255808103,0.12474637384436404,1
31,330,0.2545140379223083,0.7949641556163827,1
148,889,0.6006350390588033,0.7342178800177986,1
271,174,0.48158845323362465,0.23976136542844861,1
233,896,0.43729356670519326,0.6224137643825436,1
228,189,0.30839228117809014,0.49661382862964465,1
153,42,0.38759019488135404,0.39347253066589183,1
131,124,0.1571399426725847,0.26003951454726126,1
77,496,0.5667442844196162,0.10461679963520987,1
177,634,0.5531161227109298,0.7235610128343393,1
